sgRNAID	MFE
gtrBb2351_439	0.0
gtrBb2351_511	-1.2
gtrBb2351_522	-1.9
gtrBb2351_665	0.0
gtrBb2351_710	0.0
gtrSb2352_1251	-0.2
gtrSb2352_130	0.0
gtrSb2352_570	0.0
gtrSb2352_763	0.0
gtrSb2352_800	0.0
gtrSb2352_836	-2.0
gtrSb2352_837	0.0
gtrSb2352_919	0.0
gtrSb2352_940	0.0
guaAb2507_1015	0.0
guaAb2507_1074	-3.6
guaAb2507_1203	-4.0
guaAb2507_1357	-0.8
guaAb2507_1490	-1.1
guaAb2507_177	0.0
guaAb2507_30	0.0
guaAb2507_305	0.0
guaAb2507_451	-0.1
guaAb2507_560	-0.8
guaAb2507_618	-0.2
guaAb2507_719	-1.8
guaAb2507_75	-0.7
guaAb2507_789	-5.1
guaAb2507_882	-4.6
guaBb2508_1031	-2.0
guaBb2508_1184	-1.3
guaBb2508_1319	-0.7
guaBb2508_1442	-3.5
guaBb2508_210	-1.3
guaBb2508_374	0.0
guaBb2508_45	0.0
guaBb2508_482	-1.8
guaBb2508_52	-0.3
guaBb2508_648	-4.9
guaBb2508_65	-1.1
guaBb2508_73	-5.9
guaBb2508_749	-1.4
guaBb2508_900	-0.8
guaBb2508_95	-3.0
guaCb0104_107	0.0
guaCb0104_188	-0.4
guaCb0104_308	0.0
guaCb0104_360	0.0
guaCb0104_448	-2.6
guaCb0104_48	0.0
guaCb0104_518	0.0
guaCb0104_52	0.0
guaCb0104_589	0.0
guaCb0104_62	0.0
guaCb0104_673	-4.0
guaCb0104_812	-2.1
guaCb0104_875	-3.8
guaCb0104_983	-0.5
guaDb2883_1088	-5.9
guaDb2883_1189	-4.3
guaDb2883_181	-4.4
guaDb2883_256	0.0
guaDb2883_322	0.0
guaDb2883_436	0.0
guaDb2883_494	-1.5
guaDb2883_545	-2.1
guaDb2883_632	-0.9
guaDb2883_737	0.0
guaDb2883_803	-0.8
gudDb2787_1041	-0.4
gudDb2787_1056	-3.5
gudDb2787_1136	-0.2
gudDb2787_1186	0.0
gudDb2787_1297	0.0
gudDb2787_502	0.0
gudDb2787_570	-0.3
gudDb2787_635	0.0
gudDb2787_682	-3.9
gudDb2787_753	0.0
gudDb2787_784	-0.3
gudDb2787_834	-1.2
gudDb2787_897	-0.4
gudDb2787_940	0.0
gudDb2787_999	-0.3
gudPb2789_1132	0.0
gudPb2789_1161	-0.2
gudPb2789_1274	-0.7
gudPb2789_1296	-0.5
gudPb2789_153	-3.9
gudPb2789_347	0.0
gudPb2789_397	-6.0
gudPb2789_470	0.0
gudPb2789_709	0.0
gudPb2789_884	-2.2
gudPb2789_951	-0.8
gudPb2789_985	-0.6
gudXb2788_1001	-1.4
gudXb2788_108	-1.7
gudXb2788_1134	-0.9
gudXb2788_1235	-1.1
gudXb2788_1287	-4.8
gudXb2788_14	0.0
gudXb2788_163	0.0
gudXb2788_278	-1.7
gudXb2788_388	0.0
gudXb2788_502	-3.0
gudXb2788_53	-2.3
gudXb2788_631	-0.6
gudXb2788_731	-0.1
gudXb2788_932	-2.9
gyrAb2231_103	-0.4
gyrAb2231_1071	-1.7
gyrAb2231_111	-4.4
gyrAb2231_127	-6.6
gyrAb2231_1315	0.0
gyrAb2231_1604	0.0
gyrAb2231_1902	0.0
gyrAb2231_2564	0.0
gyrAb2231_28	0.0
gyrAb2231_407	-4.1
gyrAb2231_59	0.0
gyrAb2231_761	0.0
gyrAb2231_9	-0.4
gyrAb2231_93	-1.1
gyrBb3699_101	-2.5
gyrBb3699_111	0.0
gyrBb3699_1179	0.0
gyrBb3699_1415	0.0
gyrBb3699_1709	-4.1
gyrBb3699_1935	0.0
gyrBb3699_194	-2.6
gyrBb3699_20	-1.7
gyrBb3699_2239	-4.7
gyrBb3699_470	0.0
gyrBb3699_66	0.0
gyrBb3699_67	-1.0
gyrBb3699_711	0.0
gyrBb3699_954	-2.5
hcaBb2541_131	-0.7
hcaBb2541_185	-2.4
hcaBb2541_233	0.0
hcaBb2541_284	-1.2
hcaBb2541_320	-0.5
hcaBb2541_35	0.0
hcaBb2541_377	-6.2
hcaBb2541_398	0.0
hcaBb2541_434	-1.3
hcaBb2541_460	-2.4
hcaBb2541_491	-4.0
hcaBb2541_526	0.0
hcaBb2541_553	-3.4
hcaBb2541_566	-5.9
hcaCb2540_110	0.0
hcaCb2540_129	0.0
hcaCb2540_173	-2.9
hcaCb2540_186	-0.2
hcaCb2540_197	-2.2
hcaCb2540_234	-0.8
hcaCb2540_242	-0.7
hcaCb2540_250	-1.4
hcaCb2540_37	-0.5
hcaCb2540_54	-1.7
hcaCb2540_65	-1.9
hcaCb2540_70	-2.2
hcaCb2540_81	-1.0
hcaDb2542_1032	0.0
hcaDb2542_104	0.0
hcaDb2542_1120	0.0
hcaDb2542_191	-0.3
hcaDb2542_230	0.0
hcaDb2542_323	-7.6
hcaDb2542_381	-2.9
hcaDb2542_404	-5.1
hcaDb2542_488	0.0
hcaDb2542_59	-2.1
hcaDb2542_623	0.0
hcaDb2542_789	-4.1
hcaDb2542_861	-0.7
hcaEb2538_1070	0.0
hcaEb2538_1225	0.0
hcaEb2538_157	-0.4
hcaEb2538_30	-0.2
hcaEb2538_305	-5.3
hcaEb2538_427	0.0
hcaEb2538_44	-2.9
hcaEb2538_45	-3.1
hcaEb2538_5	-2.7
hcaEb2538_554	-1.4
hcaEb2538_64	-1.0
hcaEb2538_729	-1.0
hcaEb2538_808	0.0
hcaEb2538_932	-1.7
hcaFb2539_162	-3.6
hcaFb2539_165	-5.7
hcaFb2539_181	0.0
hcaFb2539_184	0.0
hcaFb2539_209	-3.3
hcaFb2539_216	-6.4
hcaFb2539_236	-2.1
hcaFb2539_257	-6.1
hcaFb2539_327	0.0
hcaFb2539_328	0.0
hcaFb2539_426	0.0
hcaFb2539_471	-2.9
hcaFb2539_495	0.0
hcaTb2536_1028	0.0
hcaTb2536_119	-2.0
hcaTb2536_159	-1.5
hcaTb2536_212	-4.5
hcaTb2536_257	-1.8
hcaTb2536_312	-1.4
hcaTb2536_375	-0.4
hcaTb2536_477	-0.5
hcaTb2536_544	-3.3
hcaTb2536_626	0.0
hcaTb2536_659	-2.2
hcaTb2536_786	-3.2
hcaTb2536_929	-1.2
hcaTb2536_954	-1.0
hchAb1967_124	-1.8
hchAb1967_188	-0.4
hchAb1967_241	-0.4
hchAb1967_25	0.0
hchAb1967_293	-0.5
hchAb1967_328	0.0
hchAb1967_413	-2.7
hchAb1967_492	-1.6
hchAb1967_60	0.0
hchAb1967_627	-0.1
hchAb1967_670	-1.8
hchAb1967_743	-0.5
hcpb0873_1061	-1.3
hcpb0873_1087	-3.4
hcpb0873_1115	-1.5
hcpb0873_177	-1.2
hcpb0873_306	-2.8
hcpb0873_408	0.0
hcpb0873_474	-1.0
hcpb0873_543	-5.2
hcpb0873_668	-3.3
hcpb0873_740	-3.5
hcpb0873_782	0.0
hcpb0873_826	-2.4
hcpb0873_929	0.0
hcpb0873_99	-1.3
hcrb0872_10	-2.8
hcrb0872_116	-1.7
hcrb0872_182	-0.9
hcrb0872_24	-2.3
hcrb0872_245	-1.4
hcrb0872_314	0.0
hcrb0872_373	-0.6
hcrb0872_419	0.0
hcrb0872_521	-1.3
hcrb0872_687	-1.3
hcrb0872_725	-0.9
hcrb0872_802	-1.3
hcrb0872_860	0.0
hdab2496_10	-1.4
hdab2496_231	0.0
hdab2496_232	0.0
hdab2496_259	0.0
hdab2496_418	-0.6
hdab2496_490	0.0
hdab2496_53	-0.3
hdab2496_556	0.0
hdab2496_668	0.0
hdab2496_70	-2.3
hdab2496_83	-0.4
hdeAb3510_107	-0.2
hdeAb3510_126	-2.2
hdeAb3510_147	-5.0
hdeAb3510_151	-2.0
hdeAb3510_233	0.0
hdeAb3510_239	-0.6
hdeAb3510_240	0.0
hdeAb3510_241	0.0
hdeAb3510_46	-1.5
hdeAb3510_97	-1.5
hdeBb3509_113	-0.3
hdeBb3509_139	-1.3
hdeBb3509_152	-2.5
hdeBb3509_153	-2.5
hdeBb3509_154	-2.6
hdeBb3509_270	0.0
hdeBb3509_98	-0.2
hdeDb3511_123	-0.2
hdeDb3511_232	-0.4
hdeDb3511_242	-0.9
hdeDb3511_249	-0.9
hdeDb3511_456	-0.1
hdeDb3511_527	-3.4
hdeDb3511_530	-1.7
hdfRb4480_147	-3.9
hdfRb4480_196	-1.0
hdfRb4480_234	-2.0
hdfRb4480_27	-1.5
hdfRb4480_284	0.0
hdfRb4480_350	0.0
hdfRb4480_383	0.0
hdfRb4480_39	0.0
hdfRb4480_452	0.0
hdfRb4480_516	0.0
hdfRb4480_614	-1.1
hdfRb4480_677	-4.9
hdfRb4480_751	-4.1
hdfRb4480_84	-2.5
hdhAb1619_147	-1.4
hdhAb1619_18	0.0
hdhAb1619_191	0.0
hdhAb1619_212	-2.2
hdhAb1619_287	-2.9
hdhAb1619_319	-6.7
hdhAb1619_369	-2.7
hdhAb1619_41	-1.4
hdhAb1619_588	-0.7
hdhAb1619_690	-10.9
hdhAb1619_740	0.0
hdhAb1619_83	-0.7
helDb0962_1058	-1.2
helDb0962_1239	-0.4
helDb0962_1448	-3.3
helDb0962_1592	-2.2
helDb0962_1753	0.0
helDb0962_1962	0.0
helDb0962_215	-1.2
helDb0962_396	0.0
helDb0962_45	-3.0
helDb0962_46	-3.0
helDb0962_605	-0.1
helDb0962_74	-1.7
helDb0962_800	-1.4
helDb0962_89	-0.2
helDb0962_99	-1.4
hemAb1210_1079	-2.3
hemAb1210_1200	-2.5
hemAb1210_192	-3.9
hemAb1210_728	0.0
hemAb1210_73	-0.9
hemAb1210_844	-0.9
hemAb1210_947	0.0
hemBb0369_146	-2.0
hemBb0369_15	-2.9
hemBb0369_21	-3.1
hemBb0369_212	0.0
hemBb0369_22	-3.1
hemBb0369_263	-1.7
hemBb0369_30	-6.9
hemBb0369_356	-1.8
hemBb0369_488	-7.7
hemBb0369_581	0.0
hemBb0369_675	0.0
hemBb0369_729	-1.1
hemBb0369_796	0.0
hemBb0369_81	-3.0
hemBb0369_845	-0.8
hemCb3805_233	-1.7
hemCb3805_26	-0.6
hemCb3805_310	-0.2
hemCb3805_33	-3.0
hemCb3805_40	-3.2
hemCb3805_497	-3.1
hemCb3805_554	0.0
hemCb3805_618	-3.1
hemCb3805_686	0.0
hemCb3805_733	-2.4
hemCb3805_796	0.0
hemCb3805_828	-1.6
hemCb3805_906	0.0
hemDb3804_121	0.0
hemDb3804_17	-6.2
hemDb3804_173	-5.1
hemDb3804_18	-6.2
hemDb3804_201	-3.4
hemDb3804_21	-6.2
hemDb3804_22	-5.7
hemDb3804_272	-3.8
hemDb3804_29	0.0
hemDb3804_316	-0.1
hemDb3804_355	-1.4
hemDb3804_51	-4.0
hemDb3804_88	-1.4
hemDb3804_9	-0.5
hemEb3997_1003	-2.5
hemEb3997_113	-6.4
hemEb3997_201	-3.0
hemEb3997_389	0.0
hemEb3997_45	-1.3
hemEb3997_488	0.0
hemEb3997_49	0.0
hemEb3997_5	0.0
hemEb3997_50	-0.6
hemEb3997_626	-3.8
hemEb3997_785	-1.9
hemEb3997_837	0.0
hemEb3997_905	0.0
hemFb2436_235	-3.8
hemFb2436_289	-0.6
hemFb2436_349	-0.8
hemFb2436_42	0.0
hemFb2436_443	-2.1
hemFb2436_481	0.0
hemFb2436_567	-1.8
hemFb2436_588	-2.0
hemFb2436_629	0.0
hemFb2436_696	0.0
hemFb2436_7	0.0
hemFb2436_762	-3.8
hemFb2436_805	-1.0
hemFb2436_852	0.0
hemGb3850_104	-0.2
hemGb3850_127	0.0
hemGb3850_147	0.0
hemGb3850_198	-1.2
hemGb3850_241	0.0
hemGb3850_257	0.0
hemGb3850_280	-1.9
hemGb3850_302	-1.4
hemGb3850_368	-3.9
hemGb3850_384	-4.2
hemGb3850_405	0.0
hemGb3850_476	0.0
hemGb3850_504	-0.1
hemGb3850_60	-0.2
hemHb0475_17	-0.5
hemHb0475_24	-2.8
hemHb0475_243	-4.5
hemHb0475_313	-1.8
hemHb0475_36	-3.4
hemHb0475_376	0.0
hemHb0475_460	-0.6
hemHb0475_47	-4.4
hemHb0475_542	-0.3
hemHb0475_589	-0.4
hemHb0475_659	-0.6
hemHb0475_798	-0.6
hemHb0475_852	-4.8
hemHb0475_911	-0.1
hemLb0154_1025	0.0
hemLb0154_1149	0.0
hemLb0154_201	-8.2
hemLb0154_309	-3.5
hemLb0154_372	-3.4
hemLb0154_45	-3.2
hemLb0154_46	-2.1
hemLb0154_487	-9.9
hemLb0154_613	0.0
hemLb0154_62	-4.5
hemLb0154_63	-5.6
hemLb0154_64	-6.3
hemLb0154_729	-7.0
hemLb0154_74	-0.7
hemLb0154_861	-1.1
hemNb3867_1017	0.0
hemNb3867_1157	-0.4
hemNb3867_178	-1.1
hemNb3867_32	0.0
hemNb3867_33	0.0
hemNb3867_343	0.0
hemNb3867_39	-2.0
hemNb3867_442	0.0
hemNb3867_56	-4.1
hemNb3867_588	0.0
hemNb3867_61	-3.8
hemNb3867_701	0.0
hemNb3867_71	-1.1
hemNb3867_828	-0.2
hemNb3867_941	-2.6
hemXb3803_1038	-3.2
hemXb3803_104	0.0
hemXb3803_1135	-2.1
hemXb3803_255	-2.9
hemXb3803_41	-5.9
hemXb3803_413	-1.9
hemXb3803_50	-1.7
hemXb3803_570	-5.4
hemXb3803_59	-4.4
hemXb3803_656	0.0
hemXb3803_817	-0.6
hemXb3803_929	0.0
hemYb3802_1103	-4.0
hemYb3802_129	0.0
hemYb3802_198	-6.5
hemYb3802_246	-2.0
hemYb3802_380	-0.7
hemYb3802_410	-0.9
hemYb3802_460	-0.3
hemYb3802_550	0.0
hemYb3802_594	-0.3
hemYb3802_65	-0.8
hemYb3802_702	-4.0
hemYb3802_768	0.0
hemYb3802_846	0.0
hemYb3802_907	-4.2
hemYb3802_981	-1.3
hflCb4175_133	-0.4
hflCb4175_169	0.0
hflCb4175_212	-4.4
hflCb4175_258	-1.0
hflCb4175_303	-1.3
hflCb4175_375	0.0
hflCb4175_444	-0.8
hflCb4175_582	0.0
hflCb4175_642	-2.0
hflCb4175_686	-2.3
hflCb4175_758	0.0
hflCb4175_839	-1.7
hflCb4175_891	-2.0
hflCb4175_969	-0.4
hflDb1132_141	-4.5
hflDb1132_33	-0.9
hflDb1132_462	-1.3
hflDb1132_533	-2.1
hflDb1132_546	-0.8
hflDb1132_596	0.0
hflKb4174_1068	0.0
hflKb4174_135	-5.8
hflKb4174_16	-2.5
hflKb4174_17	-4.0
hflKb4174_220	0.0
hflKb4174_376	-2.0
hflKb4174_42	-1.1
hflKb4174_43	-1.4
hflKb4174_503	0.0
hflKb4174_606	-1.5
hflKb4174_727	0.0
hflKb4174_858	-0.4
hflKb4174_955	0.0
hflXb4173_1009	-2.3
hflXb4173_1051	-1.6
hflXb4173_160	0.0
hflXb4173_243	-5.1
hflXb4173_351	0.0
hflXb4173_426	0.0
hflXb4173_463	-0.4
hflXb4173_485	0.0
hflXb4173_584	0.0
hflXb4173_636	-3.2
hflXb4173_700	-0.1
hflXb4173_774	-5.7
hflXb4173_806	0.0
hflXb4173_936	0.0
hfqb4172_132	-0.5
hfqb4172_198	-0.9
hfqb4172_199	-0.1
hfqb4172_236	-1.9
hfqb4172_249	-0.4
hfqb4172_278	-1.6
hhab0460_13	0.0
hhab0460_137	-2.5
hhab0460_147	-1.5
hhab0460_155	0.0
hhab0460_190	-0.9
hhab0460_194	0.0
hhab0460_26	0.0
hhab0460_5	0.0
hhab0460_54	-0.5
hicAb4532_114	0.0
hicAb4532_136	-1.9
hicAb4532_153	-3.6
hicBb1438_10	-1.0
hicBb1438_11	-1.0
hicBb1438_172	0.0
hicBb1438_217	-2.8
hicBb1438_230	0.0
hicBb1438_290	-0.3
hicBb1438_307	-3.6
hicBb1438_31	0.0
hicBb1438_327	-1.1
hicBb1438_362	-2.0
hicBb1438_366	-2.2
hicBb1438_67	-0.5
higAb3082_14	0.0
higAb3082_141	0.0
higAb3082_164	-0.2
higAb3082_173	-2.2
higAb3082_194	0.0
higAb3082_227	-4.2
higAb3082_232	-3.0
higAb3082_245	-2.3
higAb3082_257	0.0
higAb3082_258	0.0
higAb3082_281	-5.8
higAb3082_282	-4.8
higAb3082_295	0.0
higAb3082_55	-2.9
higBb3083_135	-0.3
higBb3083_136	-0.3
higBb3083_284	0.0
higBb3083_49	-1.1
higBb3083_6	-1.5
hinTb1103_100	-2.5
hinTb1103_109	0.0
hinTb1103_138	-1.6
hinTb1103_145	-2.5
hinTb1103_200	-1.5
hinTb1103_236	0.0
hinTb1103_266	-5.2
hinTb1103_273	-2.5
hinTb1103_294	-0.2
hinTb1103_300	-0.3
hinTb1103_321	-1.8
hinTb1103_325	-2.9
hinTb1103_45	-4.7
hinTb1103_50	-0.5
hinTb1103_63	0.0
hipAb1507_1076	0.0
hipAb1507_1173	-0.9
hipAb1507_189	-0.9
hipAb1507_248	-0.3
hipAb1507_30	0.0
hipAb1507_326	-1.5
hipAb1507_4	-0.7
hipAb1507_408	0.0
hipAb1507_508	-0.3
hipAb1507_547	-3.2
hipAb1507_751	0.0
hipAb1507_816	-0.3
hipAb1507_894	0.0
hipAb1507_985	0.0
hipBb1508_144	0.0
hipBb1508_145	0.0
hipBb1508_155	0.0
hipBb1508_27	-1.8
hipBb1508_28	-1.8
hisAb2024_10	0.0
hisAb2024_128	-1.4
hisAb2024_155	-0.2
hisAb2024_186	0.0
hisAb2024_200	-0.6
hisAb2024_308	-1.3
hisAb2024_390	-0.4
hisAb2024_476	-5.1
hisAb2024_492	0.0
hisAb2024_512	-6.3
hisAb2024_575	-0.7
hisAb2024_583	-1.1
hisAb2024_638	-5.5
hisAb2024_91	-3.5
hisBb2022_100	-0.2
hisBb2022_193	-3.5
hisBb2022_309	0.0
hisBb2022_39	-2.8
hisBb2022_398	0.0
hisBb2022_455	-4.6
hisBb2022_488	-6.8
hisBb2022_587	0.0
hisBb2022_642	0.0
hisBb2022_737	0.0
hisBb2022_829	-0.1
hisBb2022_906	0.0
hisBb2022_972	0.0
hisCb2021_1032	-6.6
hisCb2021_107	-2.3
hisCb2021_165	-1.9
hisCb2021_20	-0.7
hisCb2021_243	0.0
hisCb2021_382	-0.9
hisCb2021_464	-5.0
hisCb2021_48	-8.7
hisCb2021_524	0.0
hisCb2021_615	-1.0
hisCb2021_702	-0.6
hisCb2021_791	-6.0
hisCb2021_8	0.0
hisCb2021_858	-3.6
hisCb2021_982	-2.3
hisDb2020_1094	-0.2
hisDb2020_1140	-3.3
hisDb2020_1202	-2.8
hisDb2020_149	-1.6
hisDb2020_237	-1.2
hisDb2020_404	-6.5
hisDb2020_484	-2.1
hisDb2020_572	-0.1
hisDb2020_635	-1.9
hisDb2020_698	-1.2
hisDb2020_818	-1.2
hisDb2020_851	-4.3
hisDb2020_918	0.0
hisDb2020_995	-0.5
hisFb2025_158	-4.0
hisFb2025_174	0.0
hisFb2025_21	-0.5
hisFb2025_226	0.0
hisFb2025_266	-0.7
hisFb2025_302	-3.5
hisFb2025_350	-2.3
hisFb2025_455	-0.6
hisFb2025_512	-1.9
hisFb2025_567	0.0
hisFb2025_607	-4.3
hisFb2025_656	-1.9
hisFb2025_695	0.0
hisGb2019_176	0.0
hisGb2019_249	-0.4
hisGb2019_285	0.0
hisGb2019_355	-1.3
hisGb2019_399	-4.5
hisGb2019_41	-1.4
hisGb2019_45	-3.7
hisGb2019_475	-4.0
hisGb2019_543	0.0
hisGb2019_644	0.0
hisGb2019_704	-2.3
hisGb2019_750	-2.8
hisGb2019_816	-1.1
hisHb2023_116	0.0
hisHb2023_134	-2.5
hisHb2023_210	-0.7
hisHb2023_214	-0.3
hisHb2023_310	-5.5
hisHb2023_340	-1.5
hisHb2023_357	-6.1
hisHb2023_36	-1.6
hisHb2023_384	-1.0
hisHb2023_451	-5.8
hisHb2023_465	-3.6
hisHb2023_491	0.0
hisHb2023_531	-1.7
hisHb2023_79	-4.0
hisHb2023_97	-0.8
hisIb2026_115	-2.0
hisIb2026_135	-2.1
hisIb2026_155	0.0
hisIb2026_188	-0.1
hisIb2026_213	-0.7
hisIb2026_235	-1.0
hisIb2026_274	-3.8
hisIb2026_287	-3.1
hisIb2026_330	-0.8
hisIb2026_368	-3.8
hisIb2026_388	0.0
hisIb2026_404	-3.7
hisIb2026_428	-2.9
hisIb2026_83	-0.8
hisJb2309_100	0.0
hisJb2309_217	-2.9
hisJb2309_239	0.0
hisJb2309_263	0.0
hisJb2309_335	0.0
hisJb2309_376	-1.5
hisJb2309_38	-3.2
hisJb2309_428	0.0
hisJb2309_513	0.0
hisJb2309_543	-3.1
hisJb2309_612	0.0
hisJb2309_650	-1.6
hisJb2309_660	0.0
hisJb2309_73	-1.4
hisJb2309_84	-6.3
hisMb2307_172	-1.8
hisMb2307_208	-0.4
hisMb2307_239	-1.1
hisMb2307_279	-1.9
hisMb2307_338	0.0
hisMb2307_375	-2.5
hisMb2307_404	-5.5
hisMb2307_457	-2.9
hisMb2307_504	-2.7
hisMb2307_539	-0.3
hisMb2307_567	-2.2
hisMb2307_617	0.0
hisMb2307_657	-1.9
hisPb2306_137	-0.4
hisPb2306_169	0.0
hisPb2306_198	0.0
hisPb2306_245	0.0
hisPb2306_279	-1.2
hisPb2306_315	0.0
hisPb2306_511	0.0
hisPb2306_553	0.0
hisPb2306_648	0.0
hisPb2306_675	0.0
hisPb2306_89	-1.9
hisQb2308_158	-0.9
hisQb2308_178	0.0
hisQb2308_274	0.0
hisQb2308_336	-0.7
hisQb2308_358	0.0
hisQb2308_449	-5.4
hisQb2308_483	-1.8
hisQb2308_494	0.0
hisQb2308_516	-1.1
hisQb2308_540	-3.7
hisQb2308_560	0.0
hisQb2308_581	0.0
hisQb2308_614	0.0
hisQb2308_642	-3.3
hisSb2514_1122	-2.9
hisSb2514_123	-2.7
hisSb2514_1247	-1.9
hisSb2514_231	-2.5
hisSb2514_336	-1.6
hisSb2514_375	-0.9
hisSb2514_46	-3.4
hisSb2514_531	-2.2
hisSb2514_713	-1.1
hisSb2514_834	-4.2
hisSb2514_924	0.0
hiuHb1970_121	-3.0
hiuHb1970_185	0.0
hiuHb1970_188	0.0
hiuHb1970_227	-0.8
hiuHb1970_255	0.0
hiuHb1970_272	0.0
hiuHb1970_313	-0.1
hiuHb1970_321	0.0
hiuHb1970_367	-0.3
hiuHb1970_381	-1.7
hiuHb1970_52	-0.5
hiuHb1970_68	0.0
hldDb3619_219	-5.8
hldDb3619_245	0.0
hldDb3619_290	-2.7
hldDb3619_333	-3.1
hldDb3619_389	-2.0
hldDb3619_495	0.0
hldDb3619_517	-3.9
hldDb3619_570	0.0
hldDb3619_592	-0.7
hldDb3619_672	-2.6
hldDb3619_729	-7.7
hldDb3619_771	-1.0
hldDb3619_792	0.0
hldEb3052_1133	-1.7
hldEb3052_1174	0.0
hldEb3052_1249	-5.5
hldEb3052_16	0.0
hldEb3052_204	-1.5
hldEb3052_295	0.0
hldEb3052_388	-6.1
hldEb3052_492	-2.2
hldEb3052_542	-3.8
hldEb3052_623	0.0
hldEb3052_779	-1.5
hldEb3052_86	-3.1
hldEb3052_913	-1.6
hldEb3052_971	0.0
hlyEb1182_128	0.0
hlyEb1182_176	0.0
hlyEb1182_240	0.0
hlyEb1182_333	0.0
hlyEb1182_398	-1.5
hlyEb1182_459	0.0
hlyEb1182_498	0.0
hlyEb1182_542	-6.0
hlyEb1182_56	0.0
hlyEb1182_625	0.0
hlyEb1182_672	-3.1
hlyEb1182_779	0.0
hmpb2552_1063	-0.2
hmpb2552_168	-2.1
hmpb2552_226	-1.4
hmpb2552_274	-0.5
hmpb2552_35	-2.6
hmpb2552_368	0.0
hmpb2552_38	-1.0
hmpb2552_437	0.0
hmpb2552_553	0.0
hmpb2552_64	0.0
hmpb2552_689	-0.9
hmpb2552_742	0.0
hmpb2552_855	-3.1
hmpb2552_979	-5.4
hnsb1237_213	-1.6
hnsb1237_214	-1.6
hnsb1237_242	-1.1
hnsb1237_257	-4.3
hnsb1237_280	-0.2
hnsb1237_33	-1.2
hnsb1237_333	-4.7
hnsb1237_339	0.0
hnsb1237_387	0.0
hofBb0107_10	-1.6
hofBb0107_1093	-2.6
hofBb0107_1247	-0.7
hofBb0107_137	0.0
hofBb0107_23	0.0
hofBb0107_239	-3.1
hofBb0107_24	0.0
hofBb0107_310	-4.2
hofBb0107_386	-1.7
hofBb0107_491	-0.5
hofBb0107_629	-0.5
hofBb0107_879	-0.2
hofBb0107_959	-3.3
hofCb0106_1010	0.0
hofCb0106_1083	-1.5
hofCb0106_1170	0.0
hofCb0106_123	-1.0
hofCb0106_146	-1.5
hofCb0106_266	-1.4
hofCb0106_332	-0.1
hofCb0106_367	-0.8
hofCb0106_467	0.0
hofCb0106_590	-2.1
hofCb0106_708	-1.4
hofCb0106_754	-0.9
hofCb0106_81	-1.1
hofCb0106_959	-0.7
hofMb3395_199	-0.6
hofMb3395_233	-3.9
hofMb3395_265	-0.7
hofMb3395_348	-4.4
hofMb3395_382	-1.0
hofMb3395_473	-2.6
hofMb3395_514	-1.6
hofMb3395_536	0.0
hofMb3395_638	-2.6
hofMb3395_647	-0.7
hofMb3395_685	0.0
hofMb3395_712	-3.4
hofMb3395_727	-1.9
hofNb3394_10	-0.3
hofNb3394_137	-4.3
hofNb3394_185	0.0
hofNb3394_186	-2.2
hofNb3394_25	-6.2
hofNb3394_26	-5.0
hofNb3394_261	-3.2
hofNb3394_275	-0.8
hofNb3394_276	-0.7
hofNb3394_395	-0.4
hofNb3394_42	-3.5
hofNb3394_98	0.0
hofOb3393_156	-4.6
hofOb3393_167	-1.9
hofOb3393_180	-0.8
hofOb3393_196	-3.3
hofOb3393_220	0.0
hofOb3393_221	-0.9
hofOb3393_274	-3.7
hofOb3393_369	0.0
hofPb3392_241	-2.6
hofPb3392_280	-4.9
hofPb3392_63	0.0
hofPb3392_64	-0.4
hofPb3392_73	-3.1
hofPb3392_76	0.0
hofQb3391_1094	0.0
hofQb3391_197	-1.4
hofQb3391_278	-0.6
hofQb3391_380	-1.1
hofQb3391_455	-2.7
hofQb3391_529	-0.6
hofQb3391_614	-3.9
hofQb3391_671	-2.6
hofQb3391_746	-1.9
hofQb3391_922	0.0
hofQb3391_94	0.0
hokAb4455_4	-0.1
hokAb4455_62	-0.9
hokBb4428_99	0.0
hokDb1562_50	-1.6
holAb0640_1005	-0.6
holAb0640_102	-3.4
holAb0640_15	-1.6
holAb0640_169	-1.4
holAb0640_204	-1.4
holAb0640_253	-2.7
holAb0640_27	-1.0
holAb0640_413	-1.8
holAb0640_443	-2.1
holAb0640_577	-4.6
holAb0640_640	0.0
holAb0640_727	-0.4
holAb0640_795	-4.4
holAb0640_846	0.0
holAb0640_932	0.0
holBb1099_13	-1.6
holBb1099_241	0.0
holBb1099_25	0.0
holBb1099_290	-1.1
holBb1099_344	-1.6
holBb1099_434	0.0
holBb1099_515	-1.9
holBb1099_584	-5.3
holBb1099_72	-2.4
holBb1099_797	0.0
holBb1099_966	-3.0
holCb4259_165	-0.9
holCb4259_178	-4.4
holCb4259_21	-1.9
holCb4259_235	-2.1
holCb4259_248	-6.8
holCb4259_253	-2.3
holCb4259_38	-5.3
holCb4259_41	-5.1
holCb4259_59	0.0
holDb4372_100	-1.6
holDb4372_111	0.0
holDb4372_139	0.0
holDb4372_140	0.0
holDb4372_143	0.0
holDb4372_144	0.0
holDb4372_154	-0.8
holDb4372_194	-1.3
holDb4372_217	-1.1
holDb4372_283	-0.8
holDb4372_316	-3.5
holDb4372_8	0.0
holDb4372_99	-1.6
holEb1842_100	-2.7
holEb1842_173	-3.4
holEb1842_177	0.0
hpfb3203_140	-1.8
hpfb3203_141	-2.1
hpfb3203_146	-3.7
